entity_id	name	type
E10968	Nikki Sixx	human
E10969	Adam Green	human
E10970	Ida Wüst	human
E10971	David Turnbull	human
E10972	Elga Andersen	human
E10973	heart failure	complication
E10974	The Wiz	film
E10975	Babe Stovall	human
E10976	Gaspar Noé	human
E10977	René Barjavel	human
E10978	Annie M. G. Schmidt	human
E10979	Imperial St. Petersburg University	imperial_university_of_the_russian_empire
E10980	Mélanie Laurent	human
E10981	Hosni Mubarak	human
E10982	John Hopkinson	human
E10983	Jacob Aall	human
E10984	All Good Things	film
E10985	Johannes Hertel	human
E10986	Yosef Shofman	human
E10987	Jiří Langer	human
E10988	Ring Lardner	human
E10989	Jean-Baptiste Colbert	human
E10990	William Reynolds Archer	human
E10991	Ill Bill	human
E10992	Étienne Serres	human
E10993	Torquato Tasso	human
E10994	Solomon ibn Gabirol	human
E10995	Philip Gröning	human
E10996	Alex Chilton	human
E10997	Ahmed bin Abdulaziz Al Saud	human
E10998	Pat Martino	human
E10999	theatrical producer	profession
E11000	Guillaume Henri Dufour	human
E11001	Marcel Tournier	human
E11002	Joe Budden	human
E11003	Cosima Wagner	human
E11004	Mohombi	human
E11005	X-Men Origins: Wolverine	film
E11006	Ralph Dutli	human
E11007	Walter Scott	human
E11008	Giorgio Bassani	human
E11009	Star Wars Episode II: Attack of the Clones	film
E11010	Sebastian Bach	human
E11011	Condoleezza Rice	human
E11012	Giovanni Papini	human
E11013	Tom Malone	human
E11014	Man on Fire	film
E11015	Konrad Adenauer	human
E11016	Rupert Grint	human
E11017	Christian Friedrich Schönbein	human
E11018	André Chaumeix	human
E11019	Martina Navratilova	human
E11020	Yehuda Amichai	human
E11021	Tom Wolfe	human
E11022	Rory Stewart	human
E11023	Slovak	language
E11024	Cliff Williams	human
E11025	Josh Duhamel	human
E11026	Yoko Ono	human
E11027	Djuna Barnes	human
E11028	Akon	human
E11029	Heartbreakers	film
E11030	Mare Winningham	human
E11031	Valery Leontiev	human
E11032	William Safire	human
E11033	Ayn Rand	human
E11034	The Skulls	film
E11035	Pierre Guillaume Frédéric le Play	human
E11036	Club of Rome	think_tank
E11037	Peter Serkin	human
E11038	Philippine de Rothschild	human
E11039	Horst Sindermann	human
E11040	Stanley Spencer	human
E11041	B. F. Skinner	human
E11042	Herman Wouk	human
E11043	Mariya Martysevich	human
E11044	Rosalyn Tureck	human
E11045	Paul Martin	human
E11046	Jahn Teigen	human
E11047	Ghost Rider: Spirit of Vengeance	film
E11048	Michael Shannon	human
E11049	Kassel	big_city
E11050	Kyle Chandler	human
E11051	Peter Greenaway	human
E11052	Alison Moyet	human
E11053	Sergey Chaplygin	human
E11054	Rutgers University	land_grant_university
E11055	Helen Keller	human
E11056	Johann von Lamont	human
E11057	Anthony W. England	human
E11058	historical novel	literary_genre
E11059	Rebecca St. James	human
E11060	Wilhelm von Hartel	human
E11061	Walter Cronkite	human
E11062	Inglourious Basterds	film
E11063	Alfonso García Robles	human
E11064	Fyodor Volkov	human
E11065	Thomas Metzinger	human
E11066	Jean-Marie-Bernard Clément	human
E11067	Pierre Clostermann	human
E11068	Gary Becker	human
E11069	African Union	continental_union
E11070	Paul Éluard	human
E11071	Sidney Lee	human
E11072	Russian Academy of Sciences	academy_of_sciences
E11073	Sigrid Undset	human
E11074	John Hamburg	human
E11075	Alfred Schöne	human
E11076	Michał Czajkowski	human
E11077	Louis Jouvet	human
E11078	Jan Kott	human
E11079	Mike Tyson	human
E11080	Social Democratic Party of Austria	political_party
E11081	John Williams	human
E11082	Scout Taylor-Compton	human
E11083	Natália Correia	human
E11084	H. P. Lovecraft	human
E11085	Naomi Novik	human
E11086	Tomáš Špidlík	human
E11087	Mircea Cărtărescu	human
E11088	Cameron Daddo	human
E11089	Gandhi	film
E11090	Thomas Corwin Mendenhall	human
E11091	Sveti Nikole	city
E11092	Martik Qaraxanyan	human
E11093	Ivan Turgenev	human
E11094	Ed Wood	human
E11095	Denzel Washington	human
E11096	Goldie Hawn	human
E11097	Henrik Freischlader	human
E11098	Jarle Bernhoft	human
E11099	Charles K. Kao	human
E11100	Mount Herzl	mountain
E11101	Camillo Golgi	human
E11102	talent agent	profession
E11103	Capote	film
E11104	Mac Davis	human
E11105	German Empire	country
E11106	William Perry	human
E11107	Henricus Aeneae	human
E11108	Jules Goüin	human
E11109	Christian Ulmen	human
E11110	Michel de Montaigne	human
E11111	Gustav Just	human
E11112	Yugoslavia	historical_country
E11113	Thomas Aquinas	human
E11114	Heinrich Heine	human
E11115	The Nativity Story	film
E11116	Ewald Banse	human
E11117	Louisa May Alcott	human
E11118	Sergey Lazarev	human
E11119	Staten Island	island
E11120	Friedrich August Wolf	human
E11121	Franz Mehring	human
E11122	Mike Kroeger	human
E11123	School Ties	film
E11124	Los Angeles City College	community_college
E11125	John H. Johnson	human
E11126	Scarlett Johansson	human
E11127	Richard Cook	human
E11128	Artyom Tarasov	human
E11129	Ernst Mach	human
E11130	John Savage	human
E11131	Nick Cave	human
E11132	Martin Van Buren	human
E11133	Chas Chandler	human
E11134	Beppe Wolgers	human
E11135	Gordon Moore	human
E11136	Gábor Rejtő	human
E11137	Aaron Eckhart	human
E11138	Hans Jendretzky	human
E11139	Ethiopia	sovereign_state
E11140	Robert Crumb	human
E11141	Hermann Abendroth	human
E11142	Rafael Sánchez Mazas	human
E11143	Ashley Judd	human
E11144	Jan Arnošt Smoler	human
E11145	Nice	commune_of_france
E11146	Vasily Zhukovsky	human
E11147	Buckminster Fuller	human
E11148	John Adams	miniseries
E11149	primary school	school
E11150	swimmer	occupation
E11151	pathologist	profession
E11152	North Macedonia	country
E11153	Robert Sapolsky	human
E11154	Éric-Emmanuel Schmitt	human
E11155	Jane Dieulafoy	human
E11156	Georg von Hertling	human
E11157	Live and Let Die	film
E11158	Timothy Olyphant	human
E11159	Richard Roxburgh	human
E11160	Brian May	human
E11161	Ludwig Bechstein	human
E11162	People's Republic of China	country
E11163	José Martínez	human
E11164	Raoul Walsh	human
E11165	Franz Overbeck	human
E11166	Kurt Tucholsky	human
E11167	Anthony de Mello	human
E11168	Leslie Caron	human
E11169	Tupac Shakur	human
E11170	N.O.R.E.	human
E11171	lawyer	legal_professional
E11172	Manuel Belgrano	human
E11173	Tuesday Weld	human
E11174	Jann Arden	human
E11175	Patsy Montana	human
E11176	Henry Lehrman	human
E11177	Massimo Carlotto	human
E11178	Czechoslovakia	sovereign_state
E11179	Bill Browder	human
E11180	Toni Collette	human
E11181	Brian Markinson	human
E11182	Ronald Reagan	human
E11183	Ronny Cox	human
E11184	Norman Finkelstein	human
E11185	Otto von Habsburg	human
E11186	Fausto Veranzio	human
E11187	Milla Jovovich	human
E11188	Tyrone Davis	human
E11189	Claiborne Pell	human
E11190	philology	academic_major
E11191	romanist	profession
E11192	Calixa Lavallée	human
E11193	John Ashbery	human
E11194	Hu Shih	human
E11195	Jacob Lawrence	human
E11196	Michel Warschawski	human
E11197	Pat Boone	human
E11198	Catherine Oxenberg	human
E11199	Mathieu Amalric	human
E11200	Johann Ernst Glück	human
E11201	Zoska Veras	human
E11202	University of Colorado Boulder	public_university
E11203	Massimo Bontempelli	human
E11204	University of Strasbourg	university_in_france
E11205	Arno Gruen	human
E11206	Gancho Savov	human
E11207	musicologist	musical_profession
E11208	Felicia Langer	human
E11209	Ilya Oleynikov	human
E11210	Kim Kashkashian	human
E11211	Girls Aloud	girl_group
E11212	Boris Chertok	human
E11213	The Las Vegas Story	film
E11214	Ralph Brown	human
E11215	Fight Club	film
E11216	Robert Carlyle	human
E11217	Jimmy Miller	human
E11218	Dietrich Fischer-Dieskau	human
E11219	Memento	film
E11220	Naples	comune_of_italy
E11221	Jay Kay	human
E11222	David Brinkley	human
E11223	Pam Grier	human
E11224	René Jacobs	human
E11225	Shine a Light	film
E11226	Julius Adams Stratton	human
E11227	Mami Sasazaki	human
E11228	Thomas Dunn English	human
E11229	trumpeter	profession
E11230	zombie film	film_genre
E11231	Richard Burton	human
E11232	Anna Akhmatova	human
E11233	crime film	film_genre
E11234	The Mask	film
E11235	Alien 3	film
E11236	Forgetting Sarah Marshall	film
E11237	Gábor Csupó	human
E11238	Bobby Helms	human
E11239	Michael Steele	human
E11240	Barry Goldwater	human
E11241	Fred Uhlman	human
E11242	Greater London	region_of_england
E11243	bluegrass music	music_genre
E11244	Per Wahlöö	human
E11245	War of the Worlds	film
E11246	The Pianist	film
E11247	Mary Boland	human
E11248	Robert Blum	human
E11249	Billy Crudup	human
E11250	Hermann Broch	human
E11251	Jean-Baptiste Alphonse Karr	human
E11252	Jonathan Hill, Baron Hill of Oareford	human
E11253	Adolph Hoffmann	human
E11254	Jean-Jacques Rousseau	human
E11255	Rowan Williams	human
E11256	A Cock and Bull Story	film
E11257	Blake Lively	human
E11258	William J. Keating	human
E11259	Edmund Wilson	human
E11260	Graham Parker	human
E11261	John Belushi	human
E11262	Tuvya Ruebner	human
E11263	Tom Morello	human
E11264	Nicky Byrne	human
E11265	Dallas	city_of_the_united_states
E11266	Paparazzi	film
E11267	Valentina Tolkunova	human
E11268	Swedes	ethnic_group
E11269	Albert Speer	human
E11270	Jack Davenport	human
E11271	Hermann Kesten	human
E11272	André Guinier	human
E11273	Posidonius	human
E11274	Junior Parker	human
E11275	Harry Potter and the Deathly Hallows – Part 1	film
E11276	peritonitis	disease
E11277	Bydgoszcz	city
E11278	Louis Armstrong	human
E11279	Sophie's Choice	film
E11280	No Direction Home	rockumentary
E11281	London Boulevard	film
E11282	King Ralph	film
E11283	Hark Bohm	human
E11284	Paul Verlaine	human
E11285	Yuri Stoyanov	human
E11286	David Trueba	human
E11287	Jørgen Mathisen	human
E11288	Rebecca	film
E11289	Sheri Moon Zombie	human
E11290	Daniel Solander	human
E11291	Michael McDonald	human
E11292	Charles H. Percy	human
E11293	Frank Lloyd	human
E11294	A. B. Spellman	human
E11295	Françoise Hardy	human
E11296	Leon Ames	human
E11297	Bielefeld	college_town
E11298	Don Williams	human
E11299	Armand Hammer	human
E11300	Hubertus Strughold	human
E11301	Donovan	human
E11302	Charles E. Leiserson	human
E11303	Astrid Lindgren	human
E11304	record producer	musical_profession
E11305	Ernst Werner von Siemens	human
E11306	Albrecht Thaer	human
E11307	MIT Sloan School of Management	business_school
E11308	Geddy Lee	human
E11309	Junior Wells	human
E11310	María Mercader	human
E11311	Rita	human
E11312	Chico Buarque	human
E11313	The Weather Man	film
E11314	jazz fusion	music_genre
E11315	Maria Callas	human
E11316	Ulrike Draesner	human
E11317	Washington Benavides	human
E11318	Harry Fett	human
E11319	Ha Jin	human
E11320	Raymond Aubrac	human
E11321	The Amazing Spider-Man	film
E11322	The Insider	film
E11323	Pierre Bayle	human
E11324	Viktor de Kowa	human
E11325	Daniel Handler	human
E11326	Víctor Jara	human
E11327	Barack Obama	human
E11328	Rosalind Russell	human
E11329	Oskar Pastior	human
E11330	James Levine	human
E11331	André Gide	human
E11332	Ignacio Burk	human
E11333	Tetovo	city
E11334	Cobie Smulders	human
E11335	Joanna Russ	human
E11336	Breckin Meyer	human
E11337	T-Bone Burnett	human
E11338	Dan O'Herlihy	human
E11339	Lynn Swann	human
E11340	Farrah Fawcett	human
E11341	Eddie Rabbitt	human
E11342	Paul Tanner	human
E11343	Joan Enric Vives Sicília	human
E11344	Mozarteum University Salzburg	university
E11345	Sridevi	human
E11346	L. Frank Baum	human
E11347	Ignacio Manuel Altamirano Basilio	human
E11348	Französisches Gymnasium Berlin	school
E11349	Joanna Pacitti	human
E11350	Jeanne Balibar	human
E11351	comics artist	profession
E11352	The Lost Weekend	film
E11353	Juli Zeh	human
E11354	Luigi Colani	human
E11355	businessperson	profession
E11356	Cathy Moriarty	human
E11357	Space Jam	film
E11358	Malin Åkerman	human
E11359	Carroll Baker	human
E11360	Tunisia	mediterranean_country
E11361	Suzanne Collins	human
E11362	Jürgen Flimm	human
E11363	Shirley MacLaine	human
E11364	Józefa Joteyko	human
E11365	Simon Ramo	human
E11366	Riga	capital
E11367	Otto Stobbe	human
E11368	Richard von Weizsäcker	human
E11369	San Antonio	city_of_the_united_states
E11370	Leon Battista Alberti	human
E11371	The Abyss	film
E11372	Lowell George	human
E11373	electrical engineering	academic_major
E11374	A. B. Guthrie Jr.	human
E11375	Stuck on You	film
E11376	The Trial	film
E11377	Conrad Janis	human
E11378	Fritz Bamberger	human
E11379	Rosika Schwimmer	human
E11380	Sylvia Sidney	human
E11381	Tampa Red	human
E11382	Alda Merini	human
E11383	Duplex	film
E11384	Donald Rumsfeld	human
E11385	Susan Sontag	human
E11386	Howard Jones	human
E11387	Kris Kristofferson	human
E11388	Omar Benson Miller	human
E11389	Hugh Mitchell	human
E11390	Iron Man 3	3d_film
E11391	Mikhail Ulyanov	human
E11392	Young Czech Party	political_party
E11393	Friedrich Melchior, Baron von Grimm	human
E11394	Bjarne Stroustrup	human
E11395	Ernst Albrecht	human
E11396	Poul Anderson	human
E11397	Hugo von Hofmannsthal	human
E11398	Stephen Born	human
E11399	John William Strutt, 3rd Baron Rayleigh	human
E11400	University of Naples Federico II	university
E11401	University of Padua	university
E11402	Emil Winkler	human
E11403	Robert Lucas	human
E11404	Paul Wall	human
E11405	Friedrich Christian Diez	human
E11406	The Living Daylights	film
E11407	Michael Jackson	human
E11408	Adolf Butenandt	human
E11409	Dennis Miller	human
E11410	Gotthilf Hagen	human
E11411	Michael Biehn	human
E11412	tennis	type_of_sport
E11413	Pete Wentz	human
E11414	Luiz Gonzaga	human
E11415	Johannes Urzidil	human
E11416	Fatih Akın	human
E11417	Paul Colin	human
E11418	Big Walter Horton	human
E11419	Bernard Rose	human
E11420	Chelsea Clinton	human
E11421	Constance Moore	human
E11422	Republic of Cyprus	island_nation
E11423	Curtis Institute of Music	conservatory
E11424	Félix Candela	human
E11425	Aloysius Bertrand	human
E11426	Fiona Shaw	human
E11427	Michael Chiklis	human
E11428	E.T. the Extra-Terrestrial	film
E11429	El Gran Wyoming	human
E11430	Joel Grey	human
E11431	Georgy Berdnikov	human
E11432	Kraków	hanseatic_city
E11433	Max Beckmann	human
E11434	Madonna	human
E11435	José Echegaray	human
E11436	Lillian Moller Gilbreth	human
E11437	Ljubljana	city
E11438	Alf Brustellin	human
E11439	Charlie Creed-Miles	human
E11440	Igor Sikorsky	human
E11441	Charles Nodier	human
E11442	Sydney Tamiia Poitier	human
E11443	Carlo Levi	human
E11444	Nahum Sokolow	human
E11445	Frankie Avalon	human
E11446	Frédéric Chopin	human
E11447	Rudolf Kirchschläger	human
E11448	Kim Newman	human
E11449	Jordi Évole Requena	human
E11450	John Glenn	human
E11451	Diedrich Diederichsen	human
E11452	Kevin McHale	human
E11453	China Anne McClain	human
E11454	Thomas Ian Nicholas	human
E11455	Marcellin Berthelot	human
E11456	Randy Brecker	human
E11457	Dan Potthast	human
E11458	Charles Elachi	human
E11459	Pyotr Yakubovich	human
E11460	Spike Jones	human
E11461	Literatorskie mostki	cemetery
E11462	Henry Gray	human
E11463	Lee Kun-hee	human
E11464	Nico	human
E11465	Jeff Noon	human
E11466	University of Calcutta	public_university
E11467	Edgar Wallace	human
E11468	Broken Flowers	film
E11469	Henry Cabot Lodge	human
E11470	Joaquim Maria Machado de Assis	human
E11471	Universal Records	record_label
E11472	Radosław Sikorski	human
E11473	Katy Jurado	human
E11474	Roberto Ampuero	human
E11475	V. S. Naipaul	human
E11476	Wolfgang Langhoff	human
E11477	Lucy Liu	human
E11478	Minsk	city_town
E11479	Francesc Pi y Margall	human
E11480	Charles Ives	human
E11481	Marg Helgenberger	human
E11482	Dorothy Day	human
E11483	Richard Weiner	human
E11484	David Niven	human
E11485	Third Man Records	record_label
E11486	Chris Patten	human
E11487	The Hudsucker Proxy	film
E11488	Susan Hayward	human
E11489	Alexander Zhukov	human
E11490	Vanessa Williams	human
E11491	Siméon Denis Poisson	human
E11492	Jack Black	human
E11493	Jury Duty	film
E11494	Claudia Cardinale	human
E11495	David Rohl	human
E11496	Jakob Dylan	human
E11497	Julia Kristeva	human
E11498	Chinese Academy of Sciences	academy_of_sciences
E11499	Ben Howard	human
E11500	André Tardieu	human
E11501	Oskar Seidlin	human
E11502	Yunjin Kim	human
E11503	harmonica	sets_of_free_reeds
E11504	Georges Charpak	human
E11505	Zülfü Livaneli	human
E11506	Hebrew	language
E11507	Resurrecting the Champ	film
E11508	executive producer	filmmaking_occupation
E11509	Star Trek: Nemesis	star_trek_film
E11510	Cornelius	human
E11511	Charlie Clouser	human
E11512	Hilary Swank	human
E11513	Glenn Beck	human
E11514	Chinese	language_family
E11515	Gary Busey	human
E11516	Erich Gutenberg	human
E11517	Rudolf Schottlaender	human
E11518	Saw III	film
E11519	Henry Darcy	human
E11520	Fright Night	3d_film
E11521	Lothar Kolditz	human
E11522	Lock Up	film
E11523	Knut Frænkel	human
E11524	Marco Bellocchio	human
E11525	Amazon Women on the Moon	film
E11526	Odessa	port_settlement
E11527	Hank Williams III	human
E11528	Álvaro del Portillo	human
E11529	Harry Kupfer	human
E11530	Jean Rochefort	human
E11531	Eddie Kaye Thomas	human
E11532	William Saroyan	human
E11533	Simon Cowell	human
E11534	Peter Hacks	human
E11535	anthropology	academic_major
E11536	Eric McCormack	human
E11537	Iliya Georgov	human
E11538	Nicholas Hoult	human
E11539	Willi Domgraf-Fassbaender	human
E11540	The Big Town	film
E11541	Kingdom of Bohemia	crown_land_of_the_austrian_empire
E11542	Zbigniew Religa	human
E11543	Jim Lehrer	human
E11544	Melanie C	human
E11545	Katrina Leskanich	human
E11546	Steve Berry	human
E11547	Webster Tarpley	human
E11548	Claude Berri	human
E11549	Leandra Overmann	human
E11550	judge	legal_professional
E11551	Humphrey Carpenter	human
E11552	Arturo Pérez-Reverte	human
E11553	athletics competitor	occupation
E11554	Principality of Moldavia	principality
E11555	Ric Ocasek	human
E11556	Carl Theodor Welcker	human
E11557	George Hamilton-Gordon, 4th Earl of Aberdeen	human
E11558	Kate Bush	human
E11559	Thor Lange	human
E11560	Erwin Sellering	human
E11561	August Wilhelm Heffter	human
E11562	Alain Johannes	human
E11563	Ray Kroc	human
E11564	Werner Spies	human
E11565	Charlie Feathers	human
E11566	Willibald Beyschlag	human
E11567	Blaise Pascal	human
E11568	Sevastopol	city_with_special_status
E11569	Good Night, and Good Luck.	film
E11570	Natalia Gordienko	human
E11571	Edgar Schein	human
E11572	Walter Q. Gresham	human
E11573	Victor Garber	human
E11574	Gregory Hines	human
E11575	Georg Christoph Lichtenberg	human
E11576	Brandon Boyd	human
E11577	The Reader	film
E11578	Cesare Zavattini	human
E11579	Iyeoka Okoawo	human
E11580	Paul Giamatti	human
E11581	Boris Rauschenbach	human
E11582	Senta Berger	human
E11583	Harold Perrineau	human
